Modelname,Rotated,True,Predicted
Linear,0,-1.1861142857142857,-0.9661520112211496
Linear,1,-1.1861142857142857,-0.8728686242431231
Linear,0,-1.1861142857142857,-0.8690793718192119
Linear,1,-1.1861142857142857,-0.6433733026460038
Linear,0,-1.1861142857142857,-0.8883937480457914
Linear,1,-1.1861142857142857,-0.4536664715137551
Linear,0,-1.1861142857142857,-1.2234179049953542
Linear,1,-1.1861142857142857,-1.3314652783252066
Linear,0,-1.1861142857142857,-1.010555303747742
Linear,1,-1.1861142857142857,-1.0864710676649463
Linear,0,-1.1861142857142857,-0.8943113602597257
Linear,1,-1.1861142857142857,-1.0767665150165382
Linear,0,-1.1861142857142857,-1.0629863358749465
Linear,1,-1.1861142857142857,-0.9595599094996805
Linear,0,-1.1861142857142857,-0.8627633200568069
Linear,1,-1.1861142857142857,-1.647805744935039
Linear,0,-1.1861142857142857,-0.41816797753394414
Linear,1,-1.1861142857142857,-1.0485105063626305
Linear,0,-1.1861142857142857,-1.1421975744476847
Linear,1,-1.1861142857142857,-0.9294774688131251
Linear,0,-1.1861142857142857,-0.5311504279878332
Linear,1,-1.1861142857142857,-0.7254840257154741
Linear,0,-1.1861142857142857,-0.9660039490508855
Linear,1,-1.1861142857142857,-1.1177533783649847
Linear,0,-1.1861142857142857,-1.2236059231892056
Linear,1,-1.1861142857142857,-1.3525975621399289
Linear,0,-1.1861142857142857,-0.8845236894136698
Linear,1,-1.1861142857142857,-0.8906978365928276
Linear,0,-1.1861142857142857,-1.0746942479233936
Linear,1,-1.1861142857142857,-0.752547121251944
Linear,0,-1.1861142857142857,-1.2939478407869498
Linear,1,-1.1861142857142857,-1.3617757570194287
Linear,0,-1.1861142857142857,-1.0838267077529407
Linear,1,-1.1861142857142857,-0.8279752065164379
Linear,0,-1.1861142857142857,-1.0177140505917175
Linear,1,-1.1861142857142857,-1.1769157621097388
Linear,0,-1.1861142857142857,-0.5233109327553374
Linear,1,-1.1861142857142857,-0.9661540054826167
Linear,0,-1.1861142857142857,-0.76357707102542
Linear,1,-1.1861142857142857,-1.275712484278216
Linear,0,-1.1861142857142857,-0.9337974406388888
Linear,1,-1.1861142857142857,-1.0200873300557387
Linear,0,-1.1861142857142857,-1.318559476480322
Linear,1,-1.1861142857142857,-1.1199629170848804
Linear,0,-1.1861142857142857,-0.7276106407161905
Linear,1,-1.1861142857142857,-0.8803816173802785
Linear,0,-1.1861142857142857,-1.2813641662962565
Linear,1,-1.1861142857142857,-0.9825625055561175
Linear,0,-1.1861142857142857,-1.2000845949181642
Linear,1,-1.1861142857142857,-0.8618112914909112
Linear,0,-1.122,-1.0156838714835512
Linear,1,-1.122,-0.7197975963870824
Linear,0,-1.122,-0.5690741649648888
Linear,1,-1.122,-0.8600600366634076
Linear,0,-1.122,-0.21732005712251273
Linear,1,-1.122,-1.1086879273740902
Linear,0,-1.122,-0.4395033365478039
Linear,1,-1.122,-0.8965650256113701
Linear,0,-1.122,-0.44330503547735334
Linear,1,-1.122,-0.5843756712928482
Linear,0,-1.122,-0.6822878399675936
Linear,1,-1.122,-0.682018679286373
Linear,0,-1.122,-0.5937436042384713
Linear,1,-1.122,-0.8010493142922683
Linear,0,-1.122,-0.5529254630555921
Linear,1,-1.122,-0.8165929547633939
Linear,0,-1.122,-1.0737550789887595
Linear,1,-1.122,-1.2518783127587187
Linear,0,-1.122,-0.768213693984197
Linear,1,-1.122,-0.9218190128146023
Linear,0,-1.122,-1.0606665109575049
Linear,1,-1.122,-0.995999869987494
Linear,0,-1.122,-0.6052832184774531
Linear,1,-1.122,-1.0589881650692234
Linear,0,-1.122,-0.6557378843905234
Linear,1,-1.122,-1.480463690597026
Linear,0,-1.122,-1.0532814361246772
Linear,1,-1.122,-1.3233213474926877
Linear,0,-1.122,-0.6905292924525134
Linear,1,-1.122,-0.4936117435712169
Linear,0,-1.122,-0.717623414967671
Linear,1,-1.122,-1.382998110398724
Linear,0,-1.122,-0.7754709862456054
Linear,1,-1.122,-1.349129625991206
Linear,0,-1.122,-0.5508943799518519
Linear,1,-1.122,-1.444760751522045
Linear,0,-1.122,-0.7354827390326142
Linear,1,-1.122,-1.486443636467612
Linear,0,-1.122,-0.8114124853896602
Linear,1,-1.122,-0.8931293934462733
Linear,0,-1.122,-1.0664713626828335
Linear,1,-1.122,-1.151978733726716
Linear,0,-1.122,-1.3296211623592498
Linear,1,-1.122,-1.148685950314958
Linear,0,-1.122,-0.46576074099837483
Linear,1,-1.122,-0.9026144252056931
Linear,0,-1.122,-0.8239779540056027
Linear,1,-1.122,-1.1007146082558756
Linear,0,-1.122,-0.8306929088219637
Linear,1,-1.122,-1.2052088565757837
Linear,0,-1.122,-0.892393185251495
Linear,1,-1.122,-0.924950491595128
Linear,0,-1.122,-0.7976778214830601
Linear,1,-1.122,-1.2337083657328234
Linear,0,-1.122,-0.813879123914044
Linear,1,-1.122,-1.2605705841135888
Linear,0,-1.122,-0.8990239696065425
Linear,1,-1.122,-1.740268614595337
Linear,0,-1.122,-0.8292133298246075
Linear,1,-1.122,-0.9823961192239719
Linear,0,-1.122,-0.5017843231066142
Linear,1,-1.122,-0.9773049933491559
Linear,0,-1.122,-0.8197077249638336
Linear,1,-1.122,-1.152978627574541
Linear,0,-1.122,-1.009281397079966
Linear,1,-1.122,-0.9927014074829342
Linear,0,-1.122,-0.69089942533782
Linear,1,-1.122,-1.3800291417044956
Linear,0,-1.122,-0.44764338983604046
Linear,1,-1.122,-1.024237272207044
Linear,0,-1.122,-0.9744655244726864
Linear,1,-1.122,-1.272055399633089
Linear,0,-1.122,-0.46703199958333247
Linear,1,-1.122,-1.0058569427327235
Linear,0,-1.122,-0.5711598055336986
Linear,1,-1.122,-0.8157018601510931
Linear,0,-1.122,-0.7751644601677028
Linear,1,-1.122,-1.777883220181875
Linear,0,-1.0578857142857143,-0.8392477316535564
Linear,1,-1.0578857142857143,-1.3748593094730297
Linear,0,-1.0578857142857143,-1.1570822106345613
Linear,1,-1.0578857142857143,-1.3385282223096655
Linear,0,-1.0578857142857143,-0.5495271980749417
Linear,1,-1.0578857142857143,-0.7970713962646676
Linear,0,-1.0578857142857143,-0.8127556595311366
Linear,1,-1.0578857142857143,-0.44400150986360154
Linear,0,-1.0578857142857143,-0.6946730665711592
Linear,1,-1.0578857142857143,-0.9204236554401103
Linear,0,-1.0578857142857143,-0.5616485185940283
Linear,1,-1.0578857142857143,-0.45415777700611887
Linear,0,-1.0578857142857143,-0.6880070736727821
Linear,1,-1.0578857142857143,-1.0142387163272892
Linear,0,-1.0578857142857143,-0.7596173230888212
Linear,1,-1.0578857142857143,-0.4669889178350996
Linear,0,-1.0578857142857143,-0.7978533158618819
Linear,1,-1.0578857142857143,-1.0365880884184766
Linear,0,-1.0578857142857143,-0.9477726107843242
Linear,1,-1.0578857142857143,-1.05339759067949
Linear,0,-1.0578857142857143,-0.4457099500425216
Linear,1,-1.0578857142857143,-1.163101460160403
Linear,0,-1.0578857142857143,-0.5066746990758411
Linear,1,-1.0578857142857143,-0.28951113166719467
Linear,0,-1.0578857142857143,-1.226125095977921
Linear,1,-1.0578857142857143,-0.8113534477502528
Linear,0,-1.0578857142857143,-0.8403436323977119
Linear,1,-1.0578857142857143,-0.9011171514111507
Linear,0,-1.0578857142857143,-0.7534952831729426
Linear,1,-1.0578857142857143,-0.794044563580923
Linear,0,-1.0578857142857143,-0.8396817195111866
Linear,1,-1.0578857142857143,-0.5707572495682032
Linear,0,-1.0578857142857143,-0.9249675941497568
Linear,1,-1.0578857142857143,-0.9762668505525239
Linear,0,-1.0578857142857143,-0.8398089732764392
Linear,1,-1.0578857142857143,-0.7921211515773529
Linear,0,-1.0578857142857143,-0.6217088088962885
Linear,1,-1.0578857142857143,-1.1127346289007454
Linear,0,-1.0578857142857143,-0.5063043563202207
Linear,1,-1.0578857142857143,-1.2241571103861524
Linear,0,-1.0578857142857143,-0.9377903346311245
Linear,1,-1.0578857142857143,-1.0291226458399474
Linear,0,-1.0578857142857143,-0.8267059794263133
Linear,1,-1.0578857142857143,-0.6985622531456076
Linear,0,-1.0578857142857143,-0.443170681047719
Linear,1,-1.0578857142857143,-1.1179821887119425
Linear,0,-1.0578857142857143,-0.268195184499279
Linear,1,-1.0578857142857143,-0.703834356651985
Linear,0,-1.0578857142857143,-0.7256544524284422
Linear,1,-1.0578857142857143,-0.68955764607913
Linear,0,-1.0578857142857143,-0.8331315211883262
Linear,1,-1.0578857142857143,-1.1322852964050845
Linear,0,-1.0578857142857143,-1.090882214142522
Linear,1,-1.0578857142857143,-1.098752637291845
Linear,0,-1.0578857142857143,-0.5813997993742994
Linear,1,-1.0578857142857143,-1.3660430314781475
Linear,0,-1.0578857142857143,-0.7350449460714759
Linear,1,-1.0578857142857143,-1.01362112489735
Linear,0,-1.0578857142857143,-0.8329805982501395
Linear,1,-1.0578857142857143,-1.0735722364865012
Linear,0,-1.0578857142857143,-0.7259998383994722
Linear,1,-1.0578857142857143,-0.7968331653342802
Linear,0,-1.0578857142857143,-0.7856007358539987
Linear,1,-1.0578857142857143,-1.1201847026212328
Linear,0,-1.0578857142857143,-1.1412960102986394
Linear,1,-1.0578857142857143,-0.5174696605699183
Linear,0,-1.0578857142857143,-1.1743978436195592
Linear,1,-1.0578857142857143,-0.9120083039494506
Linear,0,-1.0578857142857143,-0.48554501025725416
Linear,1,-1.0578857142857143,-0.9743859165407696
Linear,0,-1.0578857142857143,-0.41478040232954166
Linear,1,-1.0578857142857143,-1.128656965114348
Linear,0,-1.0578857142857143,-0.5792690445223687
Linear,1,-1.0578857142857143,-1.1068598462683126
Linear,0,-1.0578857142857143,-0.878395526891806
Linear,1,-1.0578857142857143,-0.9525407725919898
Linear,0,-1.0578857142857143,-0.9400013193746792
Linear,1,-1.0578857142857143,-0.9378376130647252
Linear,0,-0.9937714285714284,-0.9568102899946436
Linear,1,-0.9937714285714284,-0.7502918228530447
Linear,0,-0.9937714285714284,-0.7870185883069906
Linear,1,-0.9937714285714284,-1.1497902477660356
Linear,0,-0.9937714285714284,-0.8329683014694437
Linear,1,-0.9937714285714284,-0.6285877604762685
Linear,0,-0.9937714285714284,-0.2169373338244306
Linear,1,-0.9937714285714284,0.007138727628189755
Linear,0,-0.9937714285714284,-0.7928533083306631
Linear,1,-0.9937714285714284,-0.8325352874431018
Linear,0,-0.9937714285714284,-0.17386294354015697
Linear,1,-0.9937714285714284,-1.1190868241726883
Linear,0,-0.9937714285714284,-0.3958010889984019
Linear,1,-0.9937714285714284,-0.41982935982453873
Linear,0,-0.9937714285714284,-0.6540844721305002
Linear,1,-0.9937714285714284,-0.7037486939238194
Linear,0,-0.9937714285714284,-0.8283523400872328
Linear,1,-0.9937714285714284,-0.9392856122122752
Linear,0,-0.9937714285714284,-0.7583504541010035
Linear,1,-0.9937714285714284,-1.0227745492755178
Linear,0,-0.9937714285714284,-0.47130944104812866
Linear,1,-0.9937714285714284,-1.219878941235426
Linear,0,-0.9937714285714284,-0.6124289935263537
Linear,1,-0.9937714285714284,-1.1211720689891314
Linear,0,-0.9937714285714284,-1.1303499215390655
Linear,1,-0.9937714285714284,-0.6484863015208672
Linear,0,-0.9937714285714284,-1.1616636385751202
Linear,1,-0.9937714285714284,-1.1191302931269176
Linear,0,-0.9937714285714284,-0.6844526537368527
Linear,1,-0.9937714285714284,-0.5881348651617593
Linear,0,-0.9937714285714284,-0.9415139557398873
Linear,1,-0.9937714285714284,-0.7437432485952322
Linear,0,-0.9937714285714284,-1.0051321101329445
Linear,1,-0.9937714285714284,-1.13161344687674
Linear,0,-0.9937714285714284,-1.515443336724751
Linear,1,-0.9937714285714284,-0.9777535581436566
Linear,0,-0.9937714285714284,-0.8790449196491099
Linear,1,-0.9937714285714284,-1.0363432557403958
Linear,0,-0.9937714285714284,-0.4784218969506233
Linear,1,-0.9937714285714284,-1.0247533246000147
Linear,0,-0.9937714285714284,-1.0572233557108952
Linear,1,-0.9937714285714284,-1.0981749832603498
Linear,0,-0.9937714285714284,-1.1648736264630852
Linear,1,-0.9937714285714284,-1.0057193023990345
Linear,0,-0.9937714285714284,-0.8810094690762578
Linear,1,-0.9937714285714284,-1.0329256132794684
Linear,0,-0.9937714285714284,-0.9341601358874466
Linear,1,-0.9937714285714284,-0.7509486462037965
Linear,0,-0.9937714285714284,-0.8840379964419811
Linear,1,-0.9937714285714284,-0.9043492505679923
Linear,0,-0.9937714285714284,-0.7381016644288235
Linear,1,-0.9937714285714284,-0.32884620216839994
Linear,0,-0.9937714285714284,-0.9821709408495634
Linear,1,-0.9937714285714284,-1.030973713837365
Linear,0,-0.9937714285714284,-0.6286552793548208
Linear,1,-0.9937714285714284,-1.2191420541831848
Linear,0,-0.9937714285714284,-1.0983942441350745
Linear,1,-0.9937714285714284,-0.8631377995198445
Linear,0,-0.9937714285714284,-0.8993291480671334
Linear,1,-0.9937714285714284,-1.076265941234589
Linear,0,-0.9937714285714284,-0.8872936268347373
Linear,1,-0.9937714285714284,-1.007337116988507
Linear,0,-0.9937714285714284,-1.2387286753339692
Linear,1,-0.9937714285714284,-1.2302728127265543
Linear,0,-0.9937714285714284,-1.0583427316810068
Linear,1,-0.9937714285714284,-0.4739943120222604
Linear,0,-0.9937714285714284,-0.4676331280013368
Linear,1,-0.9937714285714284,-1.2779935339652524
Linear,0,-0.9937714285714284,-0.7285176238858145
Linear,1,-0.9937714285714284,-1.1724577763234287
Linear,0,-0.9937714285714284,-0.9271504503899537
Linear,1,-0.9937714285714284,-1.0907104517284063
Linear,0,-0.9937714285714284,-0.48010768204691356
Linear,1,-0.9937714285714284,-1.2605609796272292
Linear,0,-0.9937714285714284,-0.8605996994943673
Linear,1,-0.9937714285714284,-0.8996067910051067
Linear,0,-0.9937714285714284,-0.7550683537635503
Linear,1,-0.9937714285714284,-0.8217841680837326
Linear,0,-0.9296571428571428,-0.8288512705403552
Linear,1,-0.9296571428571428,-0.7211415164634991
Linear,0,-0.9296571428571428,-0.4572064410779567
Linear,1,-0.9296571428571428,-0.8904870339005441
Linear,0,-0.9296571428571428,-0.493287792273386
Linear,1,-0.9296571428571428,-0.33177345809667874
Linear,0,-0.9296571428571428,-0.2833097840663578
Linear,1,-0.9296571428571428,-0.9028207575124177
Linear,0,-0.9296571428571428,-0.7206018894922208
Linear,1,-0.9296571428571428,-0.41206311093113573
Linear,0,-0.9296571428571428,-0.6700451501245153
Linear,1,-0.9296571428571428,-0.7234291922670371
Linear,0,-0.9296571428571428,-0.7460017145202772
Linear,1,-0.9296571428571428,-1.4322409956098092
Linear,0,-0.9296571428571428,-0.6017024666416719
Linear,1,-0.9296571428571428,-0.7851760113975343
Linear,0,-0.9296571428571428,-0.9404160645226345
Linear,1,-0.9296571428571428,-1.0636436790655943
Linear,0,-0.9296571428571428,-0.9450888522241216
Linear,1,-0.9296571428571428,-0.8539725234040592
Linear,0,-0.9296571428571428,-0.8739092270367436
Linear,1,-0.9296571428571428,-1.4695588007022116
Linear,0,-0.9296571428571428,-1.07301670676508
Linear,1,-0.9296571428571428,-1.4246837276361235
Linear,0,-0.9296571428571428,-1.0157167825270763
Linear,1,-0.9296571428571428,-1.504933863281217
Linear,0,-0.9296571428571428,-0.6135322421925644
Linear,1,-0.9296571428571428,-1.4402692504827497
Linear,0,-0.9296571428571428,-0.5953584219718417
Linear,1,-0.9296571428571428,-1.2161779683727294
Linear,0,-0.9296571428571428,-0.4971715665276981
Linear,1,-0.9296571428571428,-1.1468392488502854
Linear,0,-0.9296571428571428,-0.8950645630585594
Linear,1,-0.9296571428571428,-0.9920759548992
Linear,0,-0.9296571428571428,-1.0558878884673857
Linear,1,-0.9296571428571428,-1.191393740262139
Linear,0,-0.9296571428571428,-0.6797085800845979
Linear,1,-0.9296571428571428,-0.6533434089947383
Linear,0,-0.9296571428571428,-0.875812955086578
Linear,1,-0.9296571428571428,-1.0380644185247705
Linear,0,-0.9296571428571428,-1.2470684921597888
Linear,1,-0.9296571428571428,-1.290976627549746
Linear,0,-0.9296571428571428,-1.3666002495019196
Linear,1,-0.9296571428571428,-0.5561769330053068
Linear,0,-0.9296571428571428,-1.18363405663414
Linear,1,-0.9296571428571428,-0.865829078418495
Linear,0,-0.9296571428571428,-0.9299629213615107
Linear,1,-0.9296571428571428,-1.224114379366652
Linear,0,-0.9296571428571428,-0.9313927056777109
Linear,1,-0.9296571428571428,-1.3591523907138037
Linear,0,-0.9296571428571428,-0.873450182791347
Linear,1,-0.9296571428571428,-1.0754155321925156
Linear,0,-0.9296571428571428,-1.1527001838364408
Linear,1,-0.9296571428571428,-0.8337101779456284
Linear,0,-0.9296571428571428,-1.0467247806084976
Linear,1,-0.9296571428571428,-1.4651692469659867
Linear,0,-0.9296571428571428,-1.195432116920189
Linear,1,-0.9296571428571428,-1.0175671314391173
Linear,0,-0.9296571428571428,-0.5863370244942794
Linear,1,-0.9296571428571428,-0.4980871756540258
Linear,0,-0.9296571428571428,-1.0651103790721637
Linear,1,-0.9296571428571428,-1.1901547018742937
Linear,0,-0.9296571428571428,-0.6308549430905904
Linear,1,-0.9296571428571428,-1.312929755951714
Linear,0,-0.9296571428571428,-0.6405041317672752
Linear,1,-0.9296571428571428,-1.2130540925457756
Linear,0,-0.9296571428571428,-0.7715972189545183
Linear,1,-0.9296571428571428,-1.107863788481985
Linear,0,-0.9296571428571428,-0.9391923741339535
Linear,1,-0.9296571428571428,-1.1466578202853766
Linear,0,-0.9296571428571428,-1.1396745371955679
Linear,1,-0.9296571428571428,-1.186843287097075
Linear,0,-0.9296571428571428,-0.8692664979870937
Linear,1,-0.9296571428571428,-0.6607187594833902
Linear,0,-0.9296571428571428,-0.9597542044391981
Linear,1,-0.9296571428571428,-1.427968999814811
Linear,0,-0.9296571428571428,-1.348482736102424
Linear,1,-0.9296571428571428,-1.6529296352822718
Linear,0,-0.8655428571428571,-1.2391384780235737
Linear,1,-0.8655428571428571,-0.7777201341627235
Linear,0,-0.8655428571428571,-1.1537016854295106
Linear,1,-0.8655428571428571,-1.0264549796384272
Linear,0,-0.8655428571428571,-0.9422302186064722
Linear,1,-0.8655428571428571,-0.9781092859468622
Linear,0,-0.8655428571428571,-1.0965904944814813
Linear,1,-0.8655428571428571,-0.8902976374748204
Linear,0,-0.8655428571428571,-0.5650678118181748
Linear,1,-0.8655428571428571,-0.6703685590900634
Linear,0,-0.8655428571428571,-0.603923491488488
Linear,1,-0.8655428571428571,-0.7905791126158177
Linear,0,-0.8655428571428571,-0.5535214975425129
Linear,1,-0.8655428571428571,-0.740604195806405
Linear,0,-0.8655428571428571,-0.7104987317335874
Linear,1,-0.8655428571428571,-0.9387730918491207
Linear,0,-0.8655428571428571,-0.7247030465812151
Linear,1,-0.8655428571428571,-0.8536541462576648
Linear,0,-0.8655428571428571,-0.4862392649757348
Linear,1,-0.8655428571428571,-0.6326254857700381
Linear,0,-0.8655428571428571,-0.3872371995746974
Linear,1,-0.8655428571428571,-0.9213069044625694
Linear,0,-0.8655428571428571,-0.6997313968020243
Linear,1,-0.8655428571428571,-0.7613015175454759
Linear,0,-0.8655428571428571,-1.2075860335729534
Linear,1,-0.8655428571428571,-0.7172222834279717
Linear,0,-0.8655428571428571,-0.838804032175929
Linear,1,-0.8655428571428571,-0.7752229874957665
Linear,0,-0.8655428571428571,-0.6900483129777009
Linear,1,-0.8655428571428571,-0.9263320600234943
Linear,0,-0.8655428571428571,-1.0565798916207851
Linear,1,-0.8655428571428571,-0.6601839339697403
Linear,0,-0.8655428571428571,-0.5738498526237102
Linear,1,-0.8655428571428571,-1.4388157181580266
Linear,0,-0.8655428571428571,-0.7850717644542334
Linear,1,-0.8655428571428571,-0.9449469352407995
Linear,0,-0.8655428571428571,-0.7207298948593552
Linear,1,-0.8655428571428571,-1.2122280519282287
Linear,0,-0.8655428571428571,-0.7790931815373052
Linear,1,-0.8655428571428571,-1.0841031438572055
Linear,0,-0.8655428571428571,-0.7870065774867077
Linear,1,-0.8655428571428571,-1.063931995253795
Linear,0,-0.8655428571428571,-0.7834110732052636
Linear,1,-0.8655428571428571,-0.7773689603471149
Linear,0,-0.8655428571428571,-1.0551009131484907
Linear,1,-0.8655428571428571,-0.8160070931366422
Linear,0,-0.8655428571428571,-0.5925397943059083
Linear,1,-0.8655428571428571,-1.5599023970774244
Linear,0,-0.8655428571428571,-0.5147573292354257
Linear,1,-0.8655428571428571,-1.1019102601670085
