Iteration,Modelname,Metricname,Joint,Result
3,1-Channel CNN,Standard deviation per Recording (avg),0,0.4762955354526639
3,1-Channel CNN,Standard deviation per Recording (avg),3,0.09878335893154144
3,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.3622230858919549
3,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
3,2-Channel CNN,Mean Square Error,0,0.24726291073710815
3,2-Channel CNN,Mean Square Error,3,0.007364351452408905
3,2-Channel CNN,R squared,0,0.6750872288916729
3,2-Channel CNN,R squared,3,0.9874737621031261
3,2-Channel CNN,Standard Deviation of Error,0,0.4965680991716338
3,2-Channel CNN,Standard Deviation of Error,3,0.08581570783579409
3,2-Channel CNN,Standard deviation per Recording (avg),0,0.4236823171377182
3,2-Channel CNN,Standard deviation per Recording (avg),3,0.08286871171245973
3,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.27905169063350177
3,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
3,3-Channel CNN,Mean Square Error,0,0.2387880784986424
3,3-Channel CNN,Mean Square Error,3,0.0067703388047717075
3,3-Channel CNN,R squared,0,0.6862234774259536
3,3-Channel CNN,R squared,3,0.9884841353567846
3,3-Channel CNN,Standard Deviation of Error,0,0.48753857107406157
3,3-Channel CNN,Standard Deviation of Error,3,0.0815932019546753
3,3-Channel CNN,Standard deviation per Recording (avg),0,0.41758489795029163
3,3-Channel CNN,Standard deviation per Recording (avg),3,0.07701173253978293
3,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.27555382821609015
3,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.000388651379712398
3,4-Channel CNN,Mean Square Error,0,0.2128059914997355
3,4-Channel CNN,Mean Square Error,3,0.006622015658956014
3,4-Channel CNN,R squared,0,0.7203649176477263
3,4-Channel CNN,R squared,3,0.988736422475631
3,4-Channel CNN,Standard Deviation of Error,0,0.4580758554937803
3,4-Channel CNN,Standard Deviation of Error,3,0.08137572898878573
3,4-Channel CNN,Standard deviation per Recording (avg),0,0.3990259384736419
3,4-Channel CNN,Standard deviation per Recording (avg),3,0.0784093476831913
3,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.2479595802565099
3,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
4,kNN,Mean Square Error,0,0.713831364166343
4,kNN,Mean Square Error,3,0.03169440342013214
4,kNN,R squared,0,0.1548015613358743
4,kNN,R squared,3,0.9446488067064273
4,kNN,Standard Deviation of Error,0,0.8443164072101421
4,kNN,Standard Deviation of Error,3,0.1379510807845241
4,kNN,Standard deviation per Recording (avg),0,0.30029225273336213
4,kNN,Standard deviation per Recording (avg),3,0.08594649580409908
4,kNN,Ratio of Outliers (>= 0.5 rad),0,0.6284492809949476
4,kNN,Ratio of Outliers (>= 0.5 rad),3,0.010493587252234746
4,Linear,Mean Square Error,0,0.4545935512810945
4,Linear,Mean Square Error,3,0.018242625393076178
4,Linear,R squared,0,0.461747158983019
4,Linear,R squared,3,0.9681410288457107
4,Linear,Standard Deviation of Error,0,0.6735841136897688
4,Linear,Standard Deviation of Error,3,0.13506393584391993
4,Linear,Standard deviation per Recording (avg),0,0.45337396843105926
4,Linear,Standard deviation per Recording (avg),3,0.11752637164599418
4,Linear,Ratio of Outliers (>= 0.5 rad),0,0.4675476097940148
4,Linear,Ratio of Outliers (>= 0.5 rad),3,0.001554605518849592
4,3-Layer FC,Mean Square Error,0,0.3956873903632965
4,3-Layer FC,Mean Square Error,3,0.011309255546000438
4,3-Layer FC,R squared,0,0.5314938775144546
4,3-Layer FC,R squared,3,0.9802494850136394
4,3-Layer FC,Standard Deviation of Error,0,0.6262436922068692
4,3-Layer FC,Standard Deviation of Error,3,0.10631525187362427
4,3-Layer FC,Standard deviation per Recording (avg),0,0.4506607477007241
4,3-Layer FC,Standard deviation per Recording (avg),3,0.09127901241183281
4,3-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.4201321414691022
4,3-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.000388651379712398
4,4-Layer FC,Mean Square Error,0,0.38190550195395745
4,4-Layer FC,Mean Square Error,3,0.011196078851279965
4,4-Layer FC,R squared,0,0.5478120601415521
4,4-Layer FC,R squared,3,0.9804471371045389
4,4-Layer FC,Standard Deviation of Error,0,0.6162972172556301
4,4-Layer FC,Standard Deviation of Error,3,0.1057846311070275
4,4-Layer FC,Standard deviation per Recording (avg),0,0.43776047846366617
4,4-Layer FC,Standard deviation per Recording (avg),3,0.08309103846549988
4,4-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.4030314807617567
4,4-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.000777302759424796
4,5-Layer FC,Mean Square Error,0,0.3846843403135368
4,5-Layer FC,Mean Square Error,3,0.01369371764272697
4,5-Layer FC,R squared,0,0.5445218294782367
4,5-Layer FC,R squared,3,0.9760852538505668
4,5-Layer FC,Standard Deviation of Error,0,0.617064782920824
4,5-Layer FC,Standard Deviation of Error,3,0.11701583607890509
4,5-Layer FC,Standard deviation per Recording (avg),0,0.4334944322191436
4,5-Layer FC,Standard deviation per Recording (avg),3,0.08174855172634125
4,5-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.3991449669646327
4,5-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.001165954139137194
4,1-Channel CNN,Mean Square Error,0,0.3833510369792712
4,1-Channel CNN,Mean Square Error,3,0.015080760288849344
4,1-Channel CNN,R squared,0,0.5461005019111901
4,1-Channel CNN,R squared,3,0.9736629187589657
4,1-Channel CNN,Standard Deviation of Error,0,0.6176180763888656
4,1-Channel CNN,Standard Deviation of Error,3,0.10314358609241937
4,1-Channel CNN,Standard deviation per Recording (avg),0,0.4699817628696047
4,1-Channel CNN,Standard deviation per Recording (avg),3,0.09021569520235062
4,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.39486980178779635
4,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
4,2-Channel CNN,Mean Square Error,0,0.26996654175876506
4,2-Channel CNN,Mean Square Error,3,0.007958466790811013
4,2-Channel CNN,R squared,0,0.6803512551559862
4,2-Channel CNN,R squared,3,0.9861013117104817
4,2-Channel CNN,Standard Deviation of Error,0,0.5135732307183462
4,2-Channel CNN,Standard Deviation of Error,3,0.08869655368455136
4,2-Channel CNN,Standard deviation per Recording (avg),0,0.4390099120551142
4,2-Channel CNN,Standard deviation per Recording (avg),3,0.08359110802412033
4,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.30470268169452003
4,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
4,3-Channel CNN,Mean Square Error,0,0.2512549906723557
4,3-Channel CNN,Mean Square Error,3,0.005750767952509842
4,3-Channel CNN,R squared,0,0.7025063110376886
4,3-Channel CNN,R squared,3,0.9899568430329354
4,3-Channel CNN,Standard Deviation of Error,0,0.4988094662417808
4,3-Channel CNN,Standard Deviation of Error,3,0.075405003131174
4,3-Channel CNN,Standard deviation per Recording (avg),0,0.4448283592174793
4,3-Channel CNN,Standard deviation per Recording (avg),3,0.07022143363952636
4,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.264671589584143
