Iteration,Modelname,Metricname,Joint,Result
9,2-Channel CNN,Standard Deviation of Error,3,0.14152168655211628
9,2-Channel CNN,Standard deviation per Recording (avg),0,0.4992987980445226
9,2-Channel CNN,Standard deviation per Recording (avg),3,0.12679756562346997
9,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.43917605907500973
9,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.003497862417411582
9,3-Channel CNN,Mean Square Error,0,0.4108695974104732
9,3-Channel CNN,Mean Square Error,3,0.020387554013285854
9,3-Channel CNN,R squared,0,0.4948961667593277
9,3-Channel CNN,R squared,3,0.9654057568628135
9,3-Channel CNN,Standard Deviation of Error,0,0.632472241210414
9,3-Channel CNN,Standard Deviation of Error,3,0.14242142953282452
9,3-Channel CNN,Standard deviation per Recording (avg),0,0.4959630568822225
9,3-Channel CNN,Standard deviation per Recording (avg),3,0.11664513466150864
9,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.38048970073843763
9,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.011270890011659542
9,4-Channel CNN,Mean Square Error,0,0.3495375002064051
9,4-Channel CNN,Mean Square Error,3,0.015055432245835032
9,4-Channel CNN,R squared,0,0.5702949735674039
9,4-Channel CNN,R squared,3,0.9744534688512193
9,4-Channel CNN,Standard Deviation of Error,0,0.587683442391885
9,4-Channel CNN,Standard Deviation of Error,3,0.12131690182181092
9,4-Channel CNN,Standard deviation per Recording (avg),0,0.4579336722691854
9,4-Channel CNN,Standard deviation per Recording (avg),3,0.10864817966585574
9,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.3249125534395647
9,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.00194325689856199
